Respondent_Serial,Main Brand,Service provider,Month,City,Region,Detailed_Nationality,Nationality,Gender,Performance,Preference,TRIM_Score
10021225,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,2,3,2.5
10017839,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,4,4,4
10019489,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Pakistani,Expat Asians,Male,3,3,3
10021839,Mobily - Postpaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,5,5,5
10000147,Mobily - Internet on Mobile,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,4,1,2.5
10020688,Mobily - Prepaid,Mobily,Dec'18,AL JUBAIL,Eastern,Saudis,Nationals,Male,3,4,3.5
10019234,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,4,4,4
10018304,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,3,3,3
10019600,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Philippines,Expat Asians,Female,3,5,4
10019850,Mobily - Internet on Mobile,Mobily,Dec'18,YANBU AN NAKHL,Northern,Philippines,Expat Asians,Male,3,4,3.5
10020572,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,2,2,2
10019549,Mobily - Prepaid,Mobily,Dec'18,JIZAN,Southern,Saudis,Nationals,Male,1,1,1
10020877,Mobily - Prepaid,Mobily,Dec'18,AL QATIF,Eastern,Saudis,Nationals,Male,3,4,3.5
10010627,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Female,3,3,3
10020297,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,3,3,3
10011931,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,5,3,4
10020495,Mobily - Postpaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Female,3,3,3
10018928,Mobily - Postpaid,Mobily,Dec'18,AT TAIF,Western,Saudis,Nationals,Male,3,3,3
10019057,Mobily - Postpaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,4,3,3.5
10011381,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,5,5,5
10011630,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,5,5,5
10021820,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,5,5,5
10021693,Mobily - Prepaid,Mobily,Dec'18,AT TAIF,Western,Saudis,Nationals,Female,3,3,3
10018197,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,3,3,3
10017713,Mobily - Postpaid,Mobily,Dec'18,AL KHUBAR,Eastern,Saudis,Nationals,Male,5,5,5
10019587,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Yemeni,Expat Arabs,Female,5,4,4.5
10009069,Mobily - Internet on Mobile,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,4,3,3.5
10019548,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,5,5,5
10008995,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,3,1,2
10020825,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Yemeni,Expat Arabs,Male,5,3,4
10017813,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,2,3,2.5
10018569,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Female,5,5,5
10018931,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,4,3,3.5
10011011,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,3,2,2.5
10018314,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Jordanian,Expat Arabs,Male,5,1,3
10019532,Mobily - Prepaid,Mobily,Dec'18,SAKAKA,Northern,Syrian,Expat Arabs,Male,5,4,4.5
10018480,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,2,2,2
10009221,Mobily - Postpaid,Mobily,Dec'18,TABUK,Northern,Saudis,Nationals,Female,5,5,5
10021502,Mobily - Prepaid,Mobily,Dec'18,JIZAN,Southern,Saudis,Nationals,Male,3,2,2.5
10020307,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,3,3,3
10018558,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Palestinian,Expat Arabs,Male,4,5,4.5
10021871,Mobile - Data SIM,Mobily,Dec'18,AL QURAYYAT,Northern,Saudis,Nationals,Male,3,2,2.5
10020137,Mobily - Prepaid,Mobily,Dec'18,YANBU AN NAKHL,Northern,Egyptian,Expat Arabs,Male,4,3,3.5
10020489,Mobily - Internet on Mobile,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,5,4,4.5
10018748,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Egyptian,Expat Arabs,Male,1,2,1.5
10019347,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Egyptian,Expat Arabs,Male,4,4,4
10019663,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Female,5,5,5
10020956,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,1,1,1
10017737,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Yemeni,Expat Arabs,Male,5,5,5
10020581,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Female,4,5,4.5
10021212,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,3,4,3.5
10018125,Mobily - Postpaid,Mobily,Dec'18,AL KHARJ,Central,Saudis,Nationals,Male,5,4,4.5
10010584,Mobily - Prepaid,Mobily,Dec'18,AT TAIF,Western,Saudis,Nationals,Male,2,1,1.5
10010719,Mobile - Data SIM,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,3,3,3
10008388,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,3,2,2.5
10012247,Mobily - Prepaid,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Male,3,3,3
10021431,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,4,5,4.5
10020066,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Yemeni,Expat Arabs,Male,5,4,4.5
10021933,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,3,2,2.5
10001760,Mobily - Prepaid,Mobily,Dec'18,KHAMIS MUSHAYT,Southern,Saudis,Nationals,Male,3,1,2
10009475,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,4,3,3.5
10020203,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Female,3,3,3
10019193,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,3,2,2.5
10019425,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,4,5,4.5
10020809,Mobile - Data SIM,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Female,3,3,3
10017912,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,2,3,2.5
10018095,Mobily - Postpaid,Mobily,Dec'18,YANBU AN NAKHL,Northern,Syrian,Expat Arabs,Male,5,5,5
10021648,Mobily - Prepaid,Mobily,Dec'18,HAIL,Northern,Saudis,Nationals,Male,3,3,3
10011790,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,5,5,5
10020289,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,3,3,3
10021397,Mobily - Prepaid,Mobily,Dec'18,AT TAIF,Western,Saudis,Nationals,Male,3,3,3
10018265,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Female,3,2,2.5
10021201,Mobile - Data SIM,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,5,5,5
10010001,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,5,5,5
10020422,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,5,5,5
10018140,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,5,5,5
10012213,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,5,5,5
10008862,Mobily - Internet on Mobile,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,5,5,5
10019022,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Egyptian,Expat Arabs,Male,4,4,4
10019491,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,4,4,4
10021241,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,4,4,4
10010863,Mobily - Prepaid,Mobily,Dec'18,AD DAMMAM,Eastern,Egyptian,Expat Arabs,Male,4,4,4
10021842,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Syrian,Expat Arabs,Male,4,3,3.5
10020315,Mobily - Prepaid,Mobily,Dec'18,ABHA,Southern,Saudis,Nationals,Male,5,4,4.5
10019268,Mobily - Prepaid,Mobily,Dec'18,YANBU AN NAKHL,Northern,Palestinian,Expat Arabs,Male,3,3,3
10021235,Mobily - Prepaid,Mobily,Dec'18,AL KHUBAR,Eastern,Saudis,Nationals,Male,5,5,5
10018423,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,4,4,4
10018513,Mobily - Internet on Mobile,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,1,2,1.5
10010816,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,1,4,2.5
10010205,Mobily - Postpaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,3,2,2.5
10018288,Mobily - Postpaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,5,5,5
10018698,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,3,3,3
10019320,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,3,4,3.5
10011199,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,4,5,4.5
10021654,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Egyptian,Expat Arabs,Male,3,1,2
10021546,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,1,3,2
10021847,Mobily - Prepaid,Mobily,Dec'18,AD DAMMAM,Eastern,Yemeni,Expat Arabs,Male,5,4,4.5
10021326,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,5,4,4.5
10021690,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,4,3,3.5
10020727,Mobile - Data SIM,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Palestinian,Expat Arabs,Male,5,5,5
10012069,Mobily - Postpaid,Mobily,Dec'18,HAIL,Northern,Saudis,Nationals,Female,4,4,4
10018367,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,4,3,3.5
10018027,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,3,3,3
10018026,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,3,1,2
10018669,Mobily - Postpaid,Mobily,Dec'18,Other (specify):,Others,Egyptian,Expat Arabs,Male,4,5,4.5
10019216,Mobily - Internet on Mobile,Mobily,Dec'18,HAIL,Northern,Saudis,Nationals,Male,3,3,3
10021372,Mobily - Internet on Mobile,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Sudani,Expat Arabs,Male,2,2,2
10018044,Mobily - Postpaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,5,5,5
10021375,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,5,5,5
10021484,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,3,3,3
10020792,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Egyptian,Expat Arabs,Male,4,4,4
10021094,Mobily - Prepaid,Mobily,Dec'18,HAIL,Northern,Syrian,Expat Arabs,Male,4,4,4
10018234,Mobily - Postpaid,Mobily,Dec'18,AL QATIF,Eastern,Saudis,Nationals,Male,3,1,2
10019503,Mobily - Prepaid,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Male,5,5,5
10020208,Mobile - Data SIM,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,3,4,3.5
10021272,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,4,2,3
10020398,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,2,2,2
10020639,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Yemeni,Expat Arabs,Male,5,5,5
10020354,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Female,4,3,3.5
10019374,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,5,5,5
10020557,Mobily - Prepaid,Mobily,Dec'18,JIZAN,Southern,Egyptian,Expat Arabs,Male,5,4,4.5
10020751,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Jordanian,Expat Arabs,Male,5,5,5
10020277,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Egyptian,Expat Arabs,Male,5,5,5
10019164,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,4,4,4
10017743,Mobily - Postpaid,Mobily,Dec'18,AL KHARJ,Central,Saudis,Nationals,Male,4,4,4
10018454,Mobily - Internet on Mobile,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Female,4,4,4
10020306,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Jordanian,Expat Arabs,Male,4,4,4
10018088,Mobile - Data SIM,Mobily,Dec'18,AL KHAFJI,Eastern,Saudis,Nationals,Male,2,2,2
10021032,Mobily - Prepaid,Mobily,Dec'18,AL BAHA,Southern,Egyptian,Expat Arabs,Male,4,4,4
10018856,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,2,2,2
10018092,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Egyptian,Expat Arabs,Male,5,5,5
10018751,Mobile - Data SIM,Mobily,Dec'18,JEDDAH,Western,Yemeni,Expat Arabs,Male,4,4,4
10021572,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,5,4,4.5
10019396,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Female,5,5,5
10020400,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,5,5,5
10021308,Mobily - Internet on Mobile,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Egyptian,Expat Arabs,Male,5,4,4.5
10020341,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Egyptian,Expat Arabs,Male,5,5,5
10018374,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Yemeni,Expat Arabs,Male,5,3,4
10021021,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,3,4,3.5
10019542,Mobily - Prepaid,Mobily,Dec'18,JIZAN,Southern,Saudis,Nationals,Male,2,2,2
10021704,Mobily - Prepaid,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Female,5,5,5
10020454,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Male,5,5,5
10021965,Mobily - Prepaid,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Female,4,3,3.5
10020245,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,5,4,4.5
10019046,Mobily - Prepaid,Mobily,Dec'18,BURAYDAH,Central,Saudis,Nationals,Female,5,4,4.5
10021705,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,4,3,3.5
10021310,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Egyptian,Expat Arabs,Female,5,4,4.5
10020970,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,5,5,5
10021056,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,2,2,2
10019945,Mobily - Prepaid,Mobily,Dec'18,ABHA,Southern,Syrian,Expat Arabs,Male,5,3,4
10020425,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,5,3,4
10017774,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,3,3,3
10020578,Mobily - Internet on Mobile,Mobily,Dec'18,AT TAIF,Western,Saudis,Nationals,Male,1,2,1.5
10018007,Mobily - Prepaid,Mobily,Dec'18,AT TAIF,Western,Saudis,Nationals,Male,4,4,4
10017845,Mobily - Postpaid,Mobily,Dec'18,AL QATIF,Eastern,Saudis,Nationals,Male,5,4,4.5
10019644,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,3,2,2.5
10018477,Mobile - Data SIM,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,4,4,4
10004572,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Yemeni,Expat Arabs,Male,5,5,5
10020898,Mobily - Internet on Mobile,Mobily,Dec'18,JEDDAH,Western,Jordanian,Expat Arabs,Male,5,5,5
10019626,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Female,4,4,4
10005629,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Yemeni,Expat Arabs,Male,5,4,4.5
10021264,Mobily - Internet on Mobile,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,4,3,3.5
10011794,Mobile - Data SIM,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,1,1,1
10003596,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,3,4,3.5
10020859,Mobily - Postpaid,Mobily,Dec'18,AL HUFUF,Eastern,Syrian,Expat Arabs,Male,4,4,4
10005633,Mobily - Postpaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,3,2,2.5
10018719,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,3,5,4
10021209,Mobile - Data SIM,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Egyptian,Expat Arabs,Male,5,5,5
10019168,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,4,3,3.5
10017976,Mobile - Data SIM,Mobily,Dec'18,AL QATIF,Eastern,Saudis,Nationals,Male,3,3,3
10017709,Mobily - Internet on Mobile,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,4,3,3.5
10004246,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Egyptian,Expat Arabs,Male,2,2,2
10019878,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Female,5,4,4.5
10021446,Mobily - Internet on Mobile,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,5,5,5
10019291,Mobile - Data SIM,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,4,4,4
10020037,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,4,4,4
10021893,Mobily - Prepaid,Mobily,Dec'18,AL QATIF,Eastern,Saudis,Nationals,Male,2,2,2
10020799,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,4,4,4
10011034,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,5,5,5
10003313,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,3,3,3
10018494,Mobily - Postpaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,1,1,1
10006407,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,4,3,3.5
10011027,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,5,5,5
10006287,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,3,2,2.5
10018110,Mobily - Postpaid,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Male,5,5,5
10021888,Mobily - Internet on Mobile,Mobily,Dec'18,AL KHUBAR,Eastern,Saudis,Nationals,Female,5,5,5
10008694,Mobily - Prepaid,Mobily,Dec'18,BURAYDAH,Central,Saudis,Nationals,Male,4,2,3
10018266,Mobily - Postpaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,5,4,4.5
10021782,Mobily - Prepaid,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Male,3,2,2.5
10018761,Mobily - Postpaid,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Male,2,4,3
10011989,Mobily - Prepaid,Mobily,Dec'18,KHAMIS MUSHAYT,Southern,Saudis,Nationals,Female,3,4,3.5
10003206,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,4,3,3.5
10019370,Mobile - Data SIM,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Female,4,3,3.5
10011269,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,5,5,5
10006594,Mobily - Internet on Mobile,Mobily,Dec'18,JIZAN,Southern,Saudis,Nationals,Female,5,2,3.5
10018796,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,3,2,2.5
10020324,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Female,5,5,5
10018824,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,4,4,4
10000888,Mobily - Prepaid,Mobily,Dec'18,AT TAIF,Western,Saudis,Nationals,Female,2,3,2.5
10018886,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,3,4,3.5
10006081,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,4,4,4
10020648,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,5,5,5
10020767,Mobily - Prepaid,Mobily,Dec'18,BURAYDAH,Central,Saudis,Nationals,Male,4,3,3.5
10002589,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,3,3,3
10002765,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,5,3,4
10020835,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,1,1,1
10002857,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,5,4,4.5
10020568,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,3,2,2.5
10002683,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,5,4,4.5
10020410,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Female,5,1,3
10019531,Mobile - Data SIM,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,5,5,5
10011562,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,3,3,3
10020352,Mobily - Prepaid,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Male,4,5,4.5
10005619,Mobily - Postpaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,4,4,4
10009463,Mobile - Data SIM,Mobily,Dec'18,AD DAMMAM,Eastern,Saudis,Nationals,Female,5,5,5
10018277,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,3,3,3
10021474,Mobily - Prepaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,5,3,4
10012342,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Male,4,2,3
10010853,Mobily - Internet on Mobile,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,2,3,2.5
10020714,Mobily - Prepaid,Mobily,Dec'18,AL JUBAIL,Eastern,Saudis,Nationals,Male,3,3,3
10018275,Mobily - Postpaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,4,4,4
10020205,Mobily - Prepaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Female,4,2,3
10017837,Mobily - Postpaid,Mobily,Dec'18,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,3,3,3
10020133,Mobily - Prepaid,Mobily,Dec'18,JEDDAH,Western,Saudis,Nationals,Female,3,2,2.5
10018799,Mobily - Internet on Mobile,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,3,2,2.5
10021590,Mobily - Postpaid,Mobily,Dec'18,AL KHUBAR,Eastern,Saudis,Nationals,Male,5,5,5
10020217,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,5,3,4
10018476,Mobily - Postpaid,Mobily,Dec'18,AR RIYADH,Central,Saudis,Nationals,Male,4,3,3.5
10021739,Mobile - Data SIM,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,4,2,3
10021038,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,5,4,4.5
10001698,Mobily - Prepaid,Mobily,Dec'18,Other (specify):,Others,Saudis,Nationals,Male,4,4,4
10009696,Mobily - Prepaid,Mobily,Dec'18,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Female,5,5,5
